Eje Cafetero - Antioquia,5,Antioquia,5.001,Medellin
Eje Cafetero - Antioquia,5,Antioquia,5.002,Abejorral
Eje Cafetero - Antioquia,5,Antioquia,5.004,Abriaqui
Eje Cafetero - Antioquia,5,Antioquia,5.021,Alejandria
Eje Cafetero - Antioquia,5,Antioquia,5.03,Amaga
Eje Cafetero - Antioquia,5,Antioquia,5.031,Amalfi
Eje Cafetero - Antioquia,5,Antioquia,5.034,Andes
Eje Cafetero - Antioquia,5,Antioquia,5.036,Angelopolis
Eje Cafetero - Antioquia,5,Antioquia,5.038,Angostura
Eje Cafetero - Antioquia,5,Antioquia,5.04,Anori
Centro Oriente,15,Boyaca,15.832,Tunungua
Eje Cafetero - Antioquia,5,Antioquia,5.044,Anza
Eje Cafetero - Antioquia,5,Antioquia,5.045,Apartado
Eje Cafetero - Antioquia,5,Antioquia,5.051,Arboletes
Eje Cafetero - Antioquia,5,Antioquia,5.055,Argelia
Eje Cafetero - Antioquia,5,Antioquia,5.059,Armenia
Eje Cafetero - Antioquia,5,Antioquia,5.079,Barbosa
Eje Cafetero - Antioquia,5,Antioquia,5.088,Bello
Eje Cafetero - Antioquia,5,Antioquia,5.091,Betania
Eje Cafetero - Antioquia,5,Antioquia,5.093,Betulia
Eje Cafetero - Antioquia,5,Antioquia,5.101,Ciudad Bolivar
Eje Cafetero - Antioquia,5,Antioquia,5.107,Briceño
Eje Cafetero - Antioquia,5,Antioquia,5.113,Buritica
Eje Cafetero - Antioquia,5,Antioquia,5.12,Caceres
Eje Cafetero - Antioquia,5,Antioquia,5.125,Caicedo
Eje Cafetero - Antioquia,5,Antioquia,5.129,Caldas
Eje Cafetero - Antioquia,5,Antioquia,5.134,Campamento
Eje Cafetero - Antioquia,5,Antioquia,5.138,Cañasgordas
Eje Cafetero - Antioquia,5,Antioquia,5.142,Caracoli
Eje Cafetero - Antioquia,5,Antioquia,5.145,Caramanta
Eje Cafetero - Antioquia,5,Antioquia,5.147,Carepa
Centro Oriente,15,Boyaca,15.476,Motavita
Eje Cafetero - Antioquia,5,Antioquia,5.15,Carolina
Eje Cafetero - Antioquia,5,Antioquia,5.154,Caucasia
Eje Cafetero - Antioquia,5,Antioquia,5.172,Chigorodo
Eje Cafetero - Antioquia,5,Antioquia,5.19,Cisneros
Eje Cafetero - Antioquia,5,Antioquia,5.197,Cocorna
Eje Cafetero - Antioquia,5,Antioquia,5.206,Concepcion
Eje Cafetero - Antioquia,5,Antioquia,5.209,Concordia
Eje Cafetero - Antioquia,5,Antioquia,5.212,Copacabana
Eje Cafetero - Antioquia,5,Antioquia,5.234,Dabeiba
Eje Cafetero - Antioquia,5,Antioquia,5.237,Don Matias
Eje Cafetero - Antioquia,5,Antioquia,5.24,Ebejico
Eje Cafetero - Antioquia,5,Antioquia,5.25,El Bagre
Eje Cafetero - Antioquia,5,Antioquia,5.264,Entrerrios
Eje Cafetero - Antioquia,5,Antioquia,5.266,Envigado
Eje Cafetero - Antioquia,5,Antioquia,5.282,Fredonia
Caribe,23,Cordoba,23.675,San Bernardo del Viento
Eje Cafetero - Antioquia,5,Antioquia,5.306,Giraldo
Eje Cafetero - Antioquia,5,Antioquia,5.308,Girardota
Eje Cafetero - Antioquia,5,Antioquia,5.31,Gomez Plata
Pacifico,27,Choco,27.361,Istmina
Eje Cafetero - Antioquia,5,Antioquia,5.315,Guadalupe
Eje Cafetero - Antioquia,5,Antioquia,5.318,Guarne
Eje Cafetero - Antioquia,5,Antioquia,5.321,Guatape
Eje Cafetero - Antioquia,5,Antioquia,5.347,Heliconia
Eje Cafetero - Antioquia,5,Antioquia,5.353,Hispania
Eje Cafetero - Antioquia,5,Antioquia,5.36,Itagui
Eje Cafetero - Antioquia,5,Antioquia,5.361,Ituango
Eje Cafetero - Antioquia,5,Antioquia,5.086,Belmira
Eje Cafetero - Antioquia,5,Antioquia,5.368,Jerico
Eje Cafetero - Antioquia,5,Antioquia,5.376,La Ceja
Eje Cafetero - Antioquia,5,Antioquia,5.38,La Estrella
Eje Cafetero - Antioquia,5,Antioquia,5.39,La Pintada
Eje Cafetero - Antioquia,5,Antioquia,5.4,La Union
Eje Cafetero - Antioquia,5,Antioquia,5.411,Liborina
Eje Cafetero - Antioquia,5,Antioquia,5.425,Maceo
Eje Cafetero - Antioquia,5,Antioquia,5.44,Marinilla
Eje Cafetero - Antioquia,5,Antioquia,5.467,Montebello
Eje Cafetero - Antioquia,5,Antioquia,5.475,Murindo
Eje Cafetero - Antioquia,5,Antioquia,5.48,Mutata
Eje Cafetero - Antioquia,5,Antioquia,5.483,Nariño
Eje Cafetero - Antioquia,5,Antioquia,5.49,Necocli
Eje Cafetero - Antioquia,5,Antioquia,5.495,Nechi
Eje Cafetero - Antioquia,5,Antioquia,5.501,Olaya
Eje Cafetero - Antioquia,5,Antioquia,5.541,Peñol
Eje Cafetero - Antioquia,5,Antioquia,5.543,Peque
Eje Cafetero - Antioquia,5,Antioquia,5.576,Pueblorrico
Eje Cafetero - Antioquia,5,Antioquia,5.579,Puerto Berrio
Eje Cafetero - Antioquia,5,Antioquia,5.585,Puerto Nare
Eje Cafetero - Antioquia,5,Antioquia,5.591,Puerto Triunfo
Eje Cafetero - Antioquia,5,Antioquia,5.604,Remedios
Eje Cafetero - Antioquia,5,Antioquia,5.607,Retiro
Eje Cafetero - Antioquia,5,Antioquia,5.615,Rionegro
Eje Cafetero - Antioquia,5,Antioquia,5.628,Sabanalarga
Eje Cafetero - Antioquia,5,Antioquia,5.631,Sabaneta
Eje Cafetero - Antioquia,5,Antioquia,5.642,Salgar
Centro Oriente,15,Boyaca,15.189,Cienega
Pacifico,52,Nariño,52.699,Santacruz
Eje Cafetero - Antioquia,5,Antioquia,5.652,San Francisco
Eje Cafetero - Antioquia,5,Antioquia,5.656,San Jeronimo
Centro Oriente,68,Santander,68.575,Puerto Wilches
Centro Oriente,68,Santander,68.573,Puerto Parra
Eje Cafetero - Antioquia,5,Antioquia,5.66,San Luis
Eje Cafetero - Antioquia,5,Antioquia,5.664,San Pedro
Eje Cafetero - Antioquia,5,Antioquia,5.667,San Rafael
Eje Cafetero - Antioquia,5,Antioquia,5.67,San Roque
Eje Cafetero - Antioquia,5,Antioquia,5.674,San Vicente
Eje Cafetero - Antioquia,5,Antioquia,5.679,Santa Barbara
Eje Cafetero - Antioquia,5,Antioquia,5.69,Santo Domingo
Eje Cafetero - Antioquia,5,Antioquia,5.697,El Santuario
Eje Cafetero - Antioquia,5,Antioquia,5.736,Segovia
Eje Cafetero - Antioquia,5,Antioquia,5.761,Sopetran
Llano,50,Meta,50.37,Uribe
Eje Cafetero - Antioquia,5,Antioquia,5.789,Tamesis
Eje Cafetero - Antioquia,5,Antioquia,5.79,Taraza
Eje Cafetero - Antioquia,5,Antioquia,5.792,Tarso
Eje Cafetero - Antioquia,5,Antioquia,5.809,Titiribi
Eje Cafetero - Antioquia,5,Antioquia,5.819,Toledo
Eje Cafetero - Antioquia,5,Antioquia,5.837,Turbo
Eje Cafetero - Antioquia,5,Antioquia,5.842,Uramita
Eje Cafetero - Antioquia,5,Antioquia,5.847,Urrao
Eje Cafetero - Antioquia,5,Antioquia,5.854,Valdivia
Eje Cafetero - Antioquia,5,Antioquia,5.856,Valparaiso
Eje Cafetero - Antioquia,5,Antioquia,5.858,Vegachi
Eje Cafetero - Antioquia,5,Antioquia,5.861,Venecia
Eje Cafetero - Antioquia,5,Antioquia,5.885,Yali
Eje Cafetero - Antioquia,5,Antioquia,5.887,Yarumal
Eje Cafetero - Antioquia,5,Antioquia,5.89,Yolombo
Eje Cafetero - Antioquia,5,Antioquia,5.893,Yondo
Eje Cafetero - Antioquia,5,Antioquia,5.895,Zaragoza
Caribe,8,Atlantico,8.001,Barranquilla
Caribe,8,Atlantico,8.078,Baranoa
Caribe,8,Atlantico,8.141,Candelaria
Caribe,8,Atlantico,8.296,Galapa
Caribe,8,Atlantico,8.421,Luruaco
Caribe,8,Atlantico,8.433,Malambo
Caribe,8,Atlantico,8.436,Manati
Caribe,8,Atlantico,8.549,Piojo
Caribe,8,Atlantico,8.558,Polonuevo
Caribe,8,Atlantico,8.634,Sabanagrande
Caribe,8,Atlantico,8.638,Sabanalarga
Caribe,8,Atlantico,8.675,Santa Lucia
Caribe,8,Atlantico,8.685,Santo Tomas
Caribe,8,Atlantico,8.758,Soledad
Caribe,8,Atlantico,8.77,Suan
Caribe,8,Atlantico,8.832,Tubara
Caribe,8,Atlantico,8.849,Usiacuri
Caribe,13,Bolivar,13.006,Achi
Caribe,13,Bolivar,13.042,Arenal
Caribe,13,Bolivar,13.052,Arjona
Caribe,13,Bolivar,13.062,Arroyohondo
Caribe,13,Bolivar,13.14,Calamar
Caribe,13,Bolivar,13.16,Cantagallo
Caribe,13,Bolivar,13.188,Cicuco
Caribe,13,Bolivar,13.212,Cordoba
Caribe,13,Bolivar,13.222,Clemencia
Caribe,13,Bolivar,13.248,El Guamo
Caribe,13,Bolivar,13.43,Magangue
Caribe,13,Bolivar,13.433,Mahates
Caribe,13,Bolivar,13.44,Margarita
Caribe,13,Bolivar,13.458,Montecristo
Caribe,13,Bolivar,13.468,Mompos
Caribe,13,Bolivar,13.473,Morales
Caribe,13,Bolivar,13.49,Norosi
Caribe,13,Bolivar,13.549,Pinillos
Caribe,13,Bolivar,13.58,Regidor
Caribe,13,Bolivar,13.6,Rio Viejo
Caribe,13,Bolivar,13.647,San Estanislao
Caribe,13,Bolivar,13.65,San Fernando
